latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
14.8,-105.3,1008.0,10.8
15.3,-105.9,1010.0,10.8
15.9,-108.10000000000001,1007.0,12.4
16.0,-109.7,1006.0,15.4
16.2,-111.2,1003.0,15.4
16.0,-112.7,1006.0,14.4
15.8,-114.0,1001.0,17.5
15.5,-115.60000000000001,1003.0,19.0
15.1,-117.0,999.0,20.6
14.700000000000001,-118.2,1000.0,23.200000000000003
14.5,-119.9,993.0,24.200000000000003
14.3,-121.3,990.0,28.3
14.200000000000001,-122.7,983.0,30.400000000000002
14.0,-124.3,987.0,33.4
13.8,-125.9,983.0,30.400000000000002
13.6,-127.5,986.0,30.400000000000002
13.3,-129.2,991.0,24.700000000000003
12.9,-131.0,993.0,26.8
12.6,-132.8,989.0,28.8
12.3,-134.6,992.0,26.200000000000003
12.1,-136.3,990.0,27.3
11.8,-137.70000000000002,989.0,31.400000000000002
11.6,-139.5,986.0,28.8
11.3,-141.1,988.0,30.400000000000002
11.200000000000001,-142.6,986.0,29.8
11.200000000000001,-144.0,991.0,27.3
11.200000000000001,-145.5,988.0,26.8
11.3,-146.9,991.0,28.3
11.6,-148.3,991.0,28.3
12.0,-149.70000000000002,991.0,30.400000000000002
12.3,-151.20000000000002,992.0,25.200000000000003
12.6,-152.6,993.0,29.8
12.700000000000001,-154.20000000000002,996.0,25.200000000000003
12.8,-155.8,998.0,24.700000000000003
13.1,-157.5,1002.0,24.200000000000003
13.3,-159.1,1004.0,20.6
13.700000000000001,-160.70000000000002,1005.0,19.6
14.0,-162.1,1006.0,21.1
14.0,-163.70000000000002,1008.0,16.0
14.3,-165.1,1008.0,15.4
14.6,-166.70000000000002,1009.0,12.9
