latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
14.9,-104.9,1009.0,12.9
15.700000000000001,-106.9,1010.0,12.4
16.1,-108.7,1006.0,15.4
16.0,-110.8,1006.0,19.6
15.8,-112.8,1004.0,16.5
15.700000000000001,-114.3,1007.0,15.4
15.4,-115.60000000000001,1003.0,17.0
15.1,-117.0,1005.0,18.0
14.9,-118.60000000000001,1003.0,16.5
14.700000000000001,-120.10000000000001,1006.0,17.0
14.5,-121.8,1003.0,19.6
14.200000000000001,-123.4,1004.0,19.6
14.0,-124.9,1002.0,17.5
13.8,-126.7,1003.0,22.6
13.6,-128.1,1002.0,18.0
13.5,-129.8,1004.0,19.6
13.3,-131.5,1003.0,17.5
13.200000000000001,-133.4,1004.0,17.5
13.200000000000001,-135.0,1002.0,20.1
12.8,-136.9,1004.0,18.5
12.6,-139.0,1003.0,19.0
12.4,-140.8,1006.0,17.0
12.0,-142.9,1004.0,16.5
11.700000000000001,-144.9,1007.0,16.5
11.6,-146.8,1004.0,14.9
11.5,-148.8,1007.0,13.9
11.4,-150.70000000000002,1006.0,14.9
11.0,-153.0,1009.0,14.9
10.9,-154.9,1007.0,14.9
10.8,-157.1,1009.0,14.9
