latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
14.6,-104.2,1008.0,14.4
15.6,-106.7,1010.0,13.4
15.9,-107.9,1006.0,13.9
16.0,-109.4,1008.0,16.5
15.9,-110.7,1005.0,13.4
16.0,-111.8,1008.0,13.4
16.0,-113.0,1005.0,15.4
16.0,-114.4,1007.0,15.4
15.9,-115.60000000000001,1003.0,17.5
15.4,-117.3,1003.0,19.6
15.0,-118.8,999.0,23.200000000000003
14.700000000000001,-120.0,997.0,24.200000000000003
14.5,-121.3,991.0,29.8
14.1,-122.5,995.0,23.700000000000003
13.6,-123.60000000000001,997.0,22.6
13.3,-124.8,998.0,20.1
12.8,-126.10000000000001,999.0,18.5
12.4,-127.5,1003.0,19.6
12.1,-128.9,1000.0,18.0
12.0,-130.2,1004.0,18.5
11.700000000000001,-131.5,1002.0,17.5
11.4,-132.8,1005.0,16.5
11.3,-134.5,1004.0,16.5
11.3,-136.2,1007.0,17.0
11.3,-137.9,1005.0,15.4
11.200000000000001,-139.4,1007.0,15.4
11.700000000000001,-142.70000000000002,1008.0,15.4
12.200000000000001,-148.4,1008.0,16.5
12.9,-150.0,1010.0,17.5
