latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.9,-105.0,100900.0,11.8
15.700000000000001,-106.60000000000001,101100.0,12.9
16.3,-108.2,100600.0,14.9
16.5,-110.10000000000001,100700.0,18.5
16.4,-111.8,100300.0,14.9
16.3,-113.0,100600.0,16.5
16.2,-114.4,100200.0,16.5
16.0,-115.7,100500.0,17.0
15.9,-117.0,100300.0,17.5
15.6,-118.5,100500.0,19.0
15.4,-120.0,100100.0,19.0
15.200000000000001,-121.7,100400.0,18.0
15.200000000000001,-123.2,100200.0,18.5
14.700000000000001,-124.7,100500.0,18.0
14.4,-126.3,100200.0,19.0
13.9,-127.60000000000001,100700.0,17.0
13.3,-128.9,100500.0,14.9
13.1,-130.3,100700.0,13.9
12.8,-132.3,100500.0,14.4
11.9,-133.5,100800.0,13.9
11.9,-135.4,100600.0,13.9
10.9,-139.5,100600.0,13.9
10.5,-141.1,100900.0,13.4
10.3,-142.8,100700.0,12.4
10.0,-144.8,100800.0,12.9
9.5,-146.6,100700.0,12.9
8.9,-150.4,100700.0,12.4
8.8,-152.20000000000002,100900.0,12.4
8.9,-154.0,100800.0,12.9
9.0,-155.9,101000.0,13.9
8.8,-157.8,100800.0,12.9
8.5,-159.9,100900.0,13.4
6.3,-162.6,100900.0,11.8
