latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.200000000000001,-104.60000000000001,100900.0,12.4
17.6,-109.60000000000001,101300.0,10.8
17.6,-110.9,100900.0,8.8
15.8,-113.7,101300.0,8.200000000000001
16.1,-114.4,101000.0,10.8
15.700000000000001,-116.4,101100.0,12.9
15.8,-117.3,100900.0,11.8
15.700000000000001,-118.8,101000.0,10.8
15.4,-120.8,100800.0,10.3
15.1,-124.5,101200.0,12.9
15.0,-126.10000000000001,100900.0,12.4
14.3,-131.5,101100.0,12.4
13.700000000000001,-132.9,100900.0,12.9
