latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.0,-104.8,100800.0,13.4
15.3,-106.7,101000.0,12.9
15.700000000000001,-108.2,100700.0,13.4
15.700000000000001,-110.10000000000001,100600.0,18.0
15.9,-111.8,100300.0,16.5
15.8,-113.3,100700.0,17.5
15.8,-114.9,100400.0,16.5
15.700000000000001,-116.3,100500.0,17.5
15.5,-118.0,100200.0,17.5
15.6,-119.7,100600.0,17.0
15.5,-121.5,100100.0,18.5
15.5,-123.2,100600.0,18.0
15.5,-125.0,100500.0,16.5
15.200000000000001,-127.0,100600.0,17.5
15.1,-128.8,100400.0,16.5
14.8,-130.8,100900.0,16.0
14.700000000000001,-132.6,100600.0,15.4
14.0,-136.70000000000002,100600.0,14.9
13.8,-138.6,100900.0,16.0
13.6,-140.70000000000002,100700.0,14.9
13.200000000000001,-142.8,100800.0,14.9
12.9,-144.9,100700.0,15.4
12.4,-147.20000000000002,100900.0,15.4
12.1,-151.6,101000.0,13.9
