latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
14.9,-105.0,100800.0,12.9
15.5,-106.7,100800.0,12.9
15.9,-108.0,100500.0,16.5
15.9,-109.8,100400.0,20.1
16.0,-111.3,100100.0,18.5
15.9,-112.7,100200.0,21.6
15.8,-114.10000000000001,99700.0,22.1
15.5,-115.60000000000001,100100.0,20.6
15.4,-117.0,99900.0,20.6
15.0,-118.5,100200.0,20.6
14.8,-119.9,99800.0,24.700000000000003
14.5,-121.4,100000.0,22.6
14.3,-122.8,99800.0,21.1
14.0,-124.4,99800.0,24.700000000000003
13.9,-125.8,99800.0,21.1
13.700000000000001,-127.3,100400.0,20.1
13.6,-128.9,100200.0,18.0
13.3,-130.5,100600.0,18.5
13.200000000000001,-132.5,100400.0,17.5
13.1,-134.4,100600.0,18.0
13.1,-136.5,100500.0,16.0
13.1,-138.8,100800.0,17.0
12.8,-141.1,100600.0,16.0
12.700000000000001,-143.3,100900.0,16.5
12.4,-147.9,101000.0,16.0
12.1,-150.4,100900.0,15.4
