latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.700000000000001,-105.9,1009.0,12.4
15.6,-107.3,1009.0,12.9
16.2,-108.5,1007.0,13.9
15.700000000000001,-110.0,1004.0,17.5
15.8,-111.60000000000001,1001.0,17.5
16.1,-113.10000000000001,1005.0,17.5
15.9,-114.4,1002.0,19.0
15.700000000000001,-115.9,1003.0,23.700000000000003
15.200000000000001,-117.5,1000.0,21.1
15.0,-118.9,1003.0,20.6
14.700000000000001,-120.5,1001.0,19.6
14.8,-122.10000000000001,1004.0,22.1
15.0,-123.8,1002.0,19.6
14.8,-125.4,1003.0,21.6
14.200000000000001,-127.3,998.0,23.700000000000003
14.3,-129.1,1003.0,22.1
14.1,-131.0,999.0,21.1
13.9,-133.0,1003.0,20.1
13.700000000000001,-134.8,1001.0,19.0
13.6,-136.9,1004.0,20.6
13.700000000000001,-139.1,1003.0,20.1
13.700000000000001,-141.4,1006.0,19.0
13.8,-143.8,1004.0,19.0
13.9,-146.20000000000002,1008.0,18.5
14.0,-148.5,1006.0,18.0
14.0,-150.70000000000002,1009.0,18.0
14.0,-155.5,1011.0,14.9
