latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.0,-104.8,1008.0,11.3
15.9,-106.2,1011.0,10.8
16.6,-107.60000000000001,1008.0,12.9
16.2,-109.3,1008.0,14.9
15.9,-110.9,1004.0,14.4
15.9,-112.10000000000001,1007.0,16.0
15.9,-113.3,1001.0,18.0
15.700000000000001,-114.7,999.0,23.200000000000003
15.6,-116.2,999.0,22.6
15.1,-117.5,1005.0,18.5
14.8,-118.8,1002.0,16.5
14.3,-120.10000000000001,1005.0,14.9
14.200000000000001,-121.10000000000001,1003.0,13.9
14.0,-122.2,1007.0,14.4
13.3,-123.3,1003.0,15.4
13.0,-124.60000000000001,1006.0,14.4
12.6,-126.60000000000001,1007.0,11.8
12.6,-128.0,1006.0,13.9
11.8,-129.3,1007.0,15.4
11.700000000000001,-129.6,1004.0,12.9
11.5,-131.0,1008.0,13.4
11.4,-132.2,1006.0,12.4
11.1,-133.5,1008.0,12.4
10.700000000000001,-134.3,1005.0,12.4
11.0,-135.3,1008.0,11.8
10.700000000000001,-136.2,1006.0,11.3
11.0,-137.20000000000002,1009.0,11.8
11.1,-137.9,1007.0,11.8
11.4,-138.3,1009.0,11.8
11.8,-139.3,1008.0,11.3
12.3,-139.5,1010.0,13.4
11.8,-139.9,1008.0,11.3
12.4,-140.6,1010.0,10.8
13.1,-139.8,1010.0,11.8
