latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.200000000000001,-104.7,100900.0,12.4
15.700000000000001,-106.4,101000.0,12.9
16.4,-108.10000000000001,100800.0,12.4
15.9,-110.2,100400.0,18.5
16.1,-111.8,100100.0,16.0
15.9,-113.0,100200.0,20.6
15.700000000000001,-114.4,99700.0,22.1
15.3,-115.7,99900.0,20.6
15.200000000000001,-117.0,99400.0,22.6
15.1,-118.2,98900.0,29.8
15.0,-119.60000000000001,98900.0,27.8
14.700000000000001,-121.10000000000001,98900.0,30.400000000000002
14.5,-122.60000000000001,98600.0,29.8
14.0,-124.10000000000001,99200.0,27.8
13.6,-125.60000000000001,98800.0,29.8
13.3,-126.8,99200.0,27.3
13.3,-128.2,99300.0,23.200000000000003
13.1,-129.6,100000.0,21.1
12.6,-131.0,99900.0,20.1
12.200000000000001,-132.7,100300.0,20.1
12.0,-134.3,100100.0,20.1
11.700000000000001,-136.1,100400.0,19.0
11.4,-137.9,100100.0,18.5
11.200000000000001,-139.70000000000002,100400.0,21.1
11.200000000000001,-141.5,100300.0,17.5
11.0,-143.1,100500.0,17.0
11.0,-144.9,100400.0,16.5
11.0,-146.6,100700.0,17.0
11.200000000000001,-148.70000000000002,100600.0,16.5
11.0,-150.9,100700.0,17.0
11.0,-152.8,100700.0,16.5
10.9,-155.0,100900.0,17.5
10.9,-157.5,100700.0,19.0
11.1,-162.20000000000002,100900.0,14.9
11.3,-164.4,101000.0,17.0
11.1,-167.0,101000.0,14.4
10.9,-169.3,101100.0,14.9
11.0,-171.6,101100.0,13.9
11.200000000000001,-176.1,101000.0,17.0
