latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
14.9,-104.7,100800.0,13.9
15.200000000000001,-106.4,100700.0,13.9
15.5,-107.60000000000001,100600.0,13.4
15.8,-109.2,100800.0,16.0
15.9,-110.60000000000001,100300.0,15.4
15.9,-112.0,100700.0,16.5
15.9,-113.4,100200.0,18.0
15.6,-114.9,100200.0,25.700000000000003
15.4,-116.4,100000.0,18.0
15.1,-117.8,100200.0,19.0
14.8,-119.10000000000001,100100.0,20.6
14.700000000000001,-120.2,100600.0,16.0
14.1,-123.60000000000001,100500.0,13.9
13.200000000000001,-127.0,100900.0,12.4
11.5,-131.5,100700.0,12.4
9.0,-134.7,101000.0,11.8
10.5,-137.4,101000.0,12.9
10.3,-138.8,100700.0,13.9
10.0,-140.3,100900.0,15.4
9.5,-141.70000000000002,100700.0,13.9
9.3,-142.9,101000.0,13.9
9.5,-144.3,100800.0,11.8
9.6,-147.0,100800.0,11.8
