latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.0,-104.7,1007.0,13.9
15.700000000000001,-106.3,1010.0,13.4
15.9,-108.0,1006.0,14.4
16.0,-109.8,1006.0,17.0
16.2,-111.10000000000001,1004.0,14.4
16.4,-112.5,1007.0,16.0
16.4,-113.9,1003.0,16.5
16.2,-115.2,1005.0,18.0
16.0,-116.5,1003.0,18.5
15.9,-118.0,1005.0,18.5
15.5,-119.60000000000001,1003.0,17.0
15.3,-120.9,1004.0,20.6
15.200000000000001,-122.4,1002.0,17.5
14.9,-123.7,1006.0,16.5
14.700000000000001,-125.10000000000001,1002.0,18.0
14.4,-126.3,1006.0,18.0
14.0,-127.7,1005.0,15.4
13.6,-129.6,1008.0,14.4
