latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.5,-105.9,100900.0,10.8
15.700000000000001,-107.8,101100.0,9.3
15.700000000000001,-109.3,100800.0,11.8
15.6,-110.9,100900.0,13.9
15.700000000000001,-112.3,100600.0,13.4
15.6,-114.0,100900.0,12.4
15.4,-115.2,100700.0,12.4
15.4,-116.60000000000001,100900.0,13.9
15.6,-118.3,100600.0,14.4
15.3,-119.9,100800.0,14.4
15.200000000000001,-121.7,100500.0,16.0
15.1,-125.10000000000001,100600.0,16.0
14.9,-127.0,100800.0,16.0
15.200000000000001,-128.7,100600.0,16.5
15.0,-130.5,100900.0,14.4
15.1,-132.4,100700.0,14.9
15.200000000000001,-134.2,101000.0,14.4
15.4,-136.4,100900.0,13.9
15.3,-138.5,101100.0,13.9
15.6,-140.6,101000.0,12.9
15.9,-142.9,101200.0,12.9
