latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.5,-104.8,100800.0,10.8
15.9,-106.3,101000.0,13.4
16.1,-107.8,100700.0,14.4
16.2,-109.4,100800.0,16.0
16.2,-110.7,100400.0,15.4
16.3,-111.9,100600.0,15.4
15.9,-113.0,100000.0,18.5
15.9,-114.4,99700.0,23.700000000000003
15.6,-115.8,99300.0,25.200000000000003
15.4,-117.10000000000001,99100.0,26.8
15.200000000000001,-118.5,97900.0,32.9
15.0,-120.10000000000001,98200.0,35.0
14.700000000000001,-121.60000000000001,97900.0,35.0
14.6,-123.10000000000001,98200.0,31.900000000000002
14.700000000000001,-124.60000000000001,98300.0,29.8
14.8,-126.10000000000001,98800.0,30.900000000000002
14.9,-127.8,98400.0,29.3
14.700000000000001,-129.5,98900.0,26.200000000000003
14.5,-131.3,98700.0,26.8
14.3,-133.1,99200.0,26.200000000000003
14.4,-134.9,98800.0,28.8
14.3,-136.8,99300.0,26.8
14.3,-138.8,98900.0,27.8
14.200000000000001,-141.20000000000002,99400.0,25.200000000000003
14.0,-143.3,99500.0,25.700000000000003
13.8,-145.5,99800.0,24.200000000000003
13.6,-147.6,99700.0,24.200000000000003
13.3,-149.5,99900.0,24.700000000000003
13.1,-151.4,100000.0,23.200000000000003
12.9,-153.4,100300.0,21.6
12.8,-155.70000000000002,100400.0,20.1
12.6,-157.8,100300.0,21.6
12.5,-160.20000000000002,100400.0,20.6
12.4,-162.5,100500.0,20.1
12.4,-164.9,100500.0,19.0
12.6,-167.0,100600.0,20.1
12.8,-169.0,100700.0,17.5
12.9,-171.1,100600.0,19.6
13.0,-173.4,100700.0,17.5
13.3,-175.6,100700.0,17.5
13.6,-177.9,100800.0,16.5
