latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.0,-104.60000000000001,1008.0,12.4
15.1,-106.4,1008.0,11.3
15.3,-107.10000000000001,1006.0,11.8
15.200000000000001,-108.2,1007.0,15.4
15.5,-109.4,1005.0,13.4
15.700000000000001,-110.7,1009.0,13.9
15.200000000000001,-112.8,1005.0,16.0
14.9,-114.60000000000001,1005.0,21.1
14.5,-116.2,1001.0,20.1
14.1,-118.0,1003.0,19.0
13.700000000000001,-119.3,1000.0,18.5
13.3,-120.5,1005.0,18.5
13.3,-121.5,1004.0,13.4
12.9,-122.60000000000001,1008.0,13.4
12.4,-124.2,1003.0,18.0
12.1,-124.9,1006.0,14.4
11.9,-125.7,1004.0,13.4
11.700000000000001,-126.7,1007.0,12.9
11.4,-127.7,1004.0,12.4
11.0,-128.7,1007.0,12.9
10.8,-129.5,1005.0,13.4
10.3,-131.7,1005.0,11.8
10.200000000000001,-132.4,1008.0,11.3
10.200000000000001,-132.9,1006.0,12.4
10.5,-133.4,1008.0,13.4
10.700000000000001,-134.1,1006.0,13.4
10.8,-135.1,1009.0,12.9
11.0,-135.9,1006.0,12.9
11.5,-136.5,1009.0,13.4
12.0,-137.0,1007.0,14.4
12.5,-137.70000000000002,1010.0,13.9
13.0,-138.3,1008.0,12.9
13.700000000000001,-139.1,1010.0,13.9
14.200000000000001,-139.8,1009.0,15.4
14.4,-140.70000000000002,1011.0,13.4
15.700000000000001,-144.0,1012.0,11.8
15.5,-145.1,1014.0,11.3
